payload_id,name,year,type,mass_kg,orbit,owner_country,design_lifetime_years,operational_status,is_crewed,dry_mass_kg,power_watts,commercial
PL0004298,Perseverance-12,1983,Earth Observation,1064.7,MEO,USA,9.0,Retired,0,746.7,297.0,1
PL0004299,Express-2,1961,Scientific,849.3,ISS,China,4.0,Retired,0,494.6,376.0,0
PL0004300,Yamal-88,1993,Earth Observation,779.5,Suborbital,USA,9.0,Retired,0,531.4,1908.0,1
PL0004301,Juno-77,1999,Communications,605.8,GEO,China,2.0,Decayed,0,353.9,201.0,1
PL0004302,Mars Odyssey-59,1989,Technology Demo,406.8,TLI,Other,9.0,Operational,0,276.7,511.0,1
PL0004303,Astra-13,1982,Communications,38.1,ISS,Europe,6.0,Operational,0,26.4,858.0,1
PL0004304,Perseverance-83,2019,Communications,862.3,GEO,USA,6.0,Operational,0,574.1,96.0,1
PL0004305,GOES-62,1983,Communications,106.7,GEO,Russia,3.0,Operational,0,76.7,413.0,1
PL0004306,Express-43,1966,Weather,6882.7,GEO,China,4.0,Operational,0,3837.5,248.0,0
PL0004307,FengYun-82,1985,Military,135.8,LEO,USA,4.0,Operational,0,94.6,513.0,0
PL0004308,Webb-48,1973,Earth Observation,154.0,GTO,USA,6.0,Retired,0,108.6,1073.0,1
PL0004309,Intelsat-43,2009,Human Transport,153.9,ISS,USA,,Decayed,1,105.0,684.0,0
PL0004310,OneWeb-1,1991,Communications,441.6,HEO,USA,5.0,Failed,0,332.9,410.0,1
PL0004311,O3b-31,2003,Technology Demo,414.6,MEO,China,10.0,Failed,0,320.3,959.0,1
PL0004312,Intelsat-7,2006,Communications,603.4,ISS,Russia,6.0,Retired,0,379.3,665.0,1
PL0004313,SPOT-21,1970,Earth Observation,554.5,Suborbital,Russia,4.0,Operational,0,422.4,1351.0,1
PL0004314,WorldView-33,1962,Communications,606.8,SSO,China,7.0,Operational,0,456.2,338.0,1
PL0004315,ATV-62,1972,Scientific,52.4,Suborbital,Europe,5.0,Operational,0,33.2,745.0,0
PL0004316,Soyuz-29,1967,Navigation,190.9,SSO,USA,13.0,Decayed,0,108.2,6243.0,0
PL0004317,Hubble-72,1985,Weather,214.2,HEO,Europe,1.0,Operational,0,118.2,972.0,0
PL0004318,Progress-47,1972,Communications,276.3,ISS,China,3.0,Decayed,0,210.8,413.0,1
PL0004319,Pleiades-95,2001,Military,620.6,TLI,USA,4.0,Operational,0,489.0,3482.0,0
PL0004320,O3b-38,1996,Earth Observation,407.4,GTO,China,24.0,Operational,0,296.9,1502.0,1
PL0004321,TESS-64,2022,Debris,92.4,GTO,USA,10.0,Operational,0,63.3,1304.0,0
PL0004322,Mir Module-59,2000,Military,303.8,HEO,China,3.0,Unknown,0,210.4,591.0,0
PL0004323,Yamal-77,1991,Scientific,7172.1,HEO,Europe,16.0,Retired,0,5518.3,703.0,0
PL0004324,Express-82,1997,Communications,925.1,HEO,USA,7.0,Decayed,0,589.8,835.0,1
PL0004325,Perseverance-85,1979,Earth Observation,51.1,ISS,USA,14.0,Operational,0,38.4,2173.0,1
PL0004326,HTV-4,1964,Communications,668.9,MEO,India,5.0,Unknown,0,525.0,211.0,1
PL0004327,Mir Module-69,1966,Earth Observation,57.7,Interplanetary,USA,6.0,Operational,0,43.2,435.0,1
PL0004328,Iridium-62,2005,Weather,509.2,ISS,USA,9.0,Retired,0,324.3,128.0,0
PL0004329,Cosmos-4,1992,Earth Observation,33.5,SSO,Russia,4.0,Retired,0,21.8,320.0,1
PL0004330,Globalstar-28,2017,Earth Observation,194.6,GEO,China,4.0,Operational,0,131.1,64.0,1
PL0004331,ISS Module-65,1984,Cargo Resupply,176.7,Suborbital,Russia,,Retired,0,117.5,1151.0,0
PL0004332,Webb-23,2012,Technology Demo,80.3,Suborbital,China,8.0,Retired,0,54.5,904.0,1
PL0004333,Starlink-39,2015,Cargo Resupply,1753.4,TLI,Europe,,Retired,0,1189.6,512.0,0
PL0004334,Starlink-77,1992,Military,48.7,Suborbital,USA,12.0,Operational,0,30.0,26.0,0
PL0004335,Intelsat-58,1979,Scientific,443.0,SSO,India,8.0,Operational,0,342.5,910.0,0
PL0004336,Voyager-25,1975,Military,276.1,SSO,India,15.0,Failed,0,202.2,806.0,0
PL0004337,Eutelsat-20,1988,Military,101.3,LEO,Europe,19.0,Retired,0,71.8,404.0,0
PL0004338,O3b-2,1979,Scientific,316.5,SSO,USA,5.0,Retired,0,208.8,256.0,0
PL0004339,SES-59,2002,Cargo Resupply,10283.9,ISS,Russia,,Retired,0,6995.7,134.0,0
PL0004340,Teledesic-9,1992,Military,883.7,SSO,China,7.0,Retired,0,568.9,671.0,0
PL0004341,Cassini-12,1978,Earth Observation,196.3,Suborbital,China,6.0,Decayed,0,139.7,1030.0,1
PL0004342,WorldView-32,2011,Communications,60.2,ISS,USA,9.0,Operational,0,38.4,616.0,1
PL0004343,Mangalyaan-92,1999,Communications,148.7,SSO,China,1.0,Unknown,0,92.9,948.0,1
PL0004344,NOAA-28,2006,Space Station,29.5,GEO,Russia,13.0,Operational,0,21.1,730.0,0
PL0004345,OneWeb-86,1977,Military,263.5,GTO,Russia,12.0,Failed,0,146.2,1573.0,0
PL0004346,Spitzer-89,1970,Earth Observation,2467.9,GEO,Russia,6.0,Failed,0,1829.3,489.0,1
PL0004347,Soyuz-83,1998,Earth Observation,36.4,GTO,Other,9.0,Unknown,0,22.0,666.0,1
PL0004348,Tiangong-56,2015,Military,456.9,Interplanetary,USA,1.0,Failed,0,351.4,1769.0,0
PL0004349,Eutelsat-92,1962,Cubesat,100.3,SSO,China,2.0,Retired,0,73.1,232.0,1
PL0004350,GOES-68,1968,Earth Observation,91.1,ISS,USA,8.0,Decayed,0,56.7,2730.0,1
PL0004351,Skylab-73,1957,Communications,189.9,Suborbital,USA,7.0,Retired,0,132.5,2128.0,1
PL0004352,Chandrayaan-17,2013,Communications,548.8,Suborbital,Russia,2.0,Operational,0,418.7,881.0,1
PL0004353,Voyager-21,1999,Earth Observation,4949.1,GTO,Japan,11.0,Retired,0,3722.9,704.0,1
PL0004354,Globalstar-73,1998,Earth Observation,173.1,GTO,China,7.0,Operational,0,106.2,440.0,1
PL0004355,HTV-18,1992,Earth Observation,70.7,Suborbital,USA,5.0,Operational,0,45.3,2774.0,1
PL0004356,ISS Module-92,2004,Navigation,1167.3,HEO,Russia,8.0,Operational,0,828.7,832.0,0
PL0004357,GPS-54,2011,Navigation,1769.6,HEO,Russia,10.0,Retired,0,1352.5,1239.0,0
PL0004358,ATV-11,1985,Space Station,206.2,ISS,China,14.0,Decayed,0,136.9,979.0,0
PL0004359,ISS Module-44,1996,Scientific,40.4,SSO,Europe,8.0,Operational,0,29.1,1040.0,0
PL0004360,HTV-77,2023,Communications,18.8,ISS,Other,7.0,Unknown,0,12.4,2642.0,1
PL0004361,Curiosity-8,2015,Cargo Resupply,104.8,Interplanetary,Russia,,Retired,0,62.9,763.0,0
PL0004362,Tiangong-4,2004,Military,319.6,SSO,Russia,7.0,Unknown,0,241.1,661.0,0
PL0004363,NAVSTAR-76,1983,Space Station,571.3,GEO,India,13.0,Operational,0,366.6,2081.0,0
PL0004364,Pleiades-11,2008,Communications,184.9,Interplanetary,Other,16.0,Operational,0,139.1,326.0,1
PL0004365,Cosmos-85,1968,Communications,782.4,GEO,India,3.0,Retired,0,614.7,163.0,1
PL0004366,Progress-27,1959,Technology Demo,67.1,GEO,Russia,7.0,Decayed,0,37.7,327.0,1
PL0004367,Cygnus-1,2024,Communications,1069.6,LEO,USA,6.0,Retired,0,750.7,382.0,1
PL0004368,TESS-61,2010,Communications,77.6,MEO,USA,5.0,Retired,0,53.3,1136.0,1
PL0004369,Yamal-43,2010,Weather,24.0,ISS,Russia,5.0,Retired,0,15.7,5641.0,0
PL0004370,Curiosity-59,2024,Earth Observation,29.7,SSO,USA,5.0,Retired,0,20.7,541.0,1
PL0004371,Progress-73,1971,Earth Observation,390.5,Suborbital,India,13.0,Operational,0,248.6,507.0,1
PL0004372,TESS-23,1984,Human Transport,4025.8,MEO,China,,Decayed,1,2608.7,1416.0,0
PL0004373,HTV-9,1968,Scientific,149.8,LEO,USA,8.0,Failed,0,109.6,150.0,0
PL0004374,FengYun-65,1993,Space Station,349.1,SSO,Other,3.0,Unknown,0,200.6,188.0,0
PL0004375,GOES-32,1979,Technology Demo,211.2,HEO,USA,10.0,Failed,0,136.1,1496.0,1
PL0004376,Himawari-60,2021,Earth Observation,178.7,Suborbital,Japan,21.0,Retired,0,115.2,975.0,1
PL0004377,New Horizons-49,2019,Military,570.6,GEO,China,2.0,Retired,0,385.7,77.0,0
PL0004378,Starlink-81,1984,Scientific,2591.7,GEO,China,6.0,Retired,0,1974.0,1537.0,0
PL0004379,Hubble-28,2000,Earth Observation,634.8,TLI,USA,3.0,Decayed,0,376.5,95.0,1
PL0004380,NAVSTAR-95,2018,Weather,782.7,Suborbital,USA,5.0,Retired,0,546.4,121.0,0
PL0004381,Globalstar-49,1979,Cargo Resupply,19.3,MEO,Europe,,Unknown,0,14.8,96.0,0
PL0004382,Molniya-56,1997,Cargo Resupply,290.7,ISS,China,,Operational,0,202.1,87.0,0
PL0004383,Landsat-98,1964,Earth Observation,428.9,MEO,USA,20.0,Operational,0,289.1,2030.0,1
PL0004384,Dragon-34,1977,Communications,93.7,TLI,Europe,5.0,Retired,0,66.6,2691.0,1
PL0004385,Progress-38,2021,Scientific,183.3,GTO,Other,6.0,Operational,0,115.9,629.0,0
PL0004386,OneWeb-86,1982,Navigation,666.8,GTO,Other,12.0,Operational,0,533.1,1026.0,0
PL0004387,Astra-4,2021,Communications,48.5,Interplanetary,Europe,10.0,Failed,0,29.9,145.0,1
PL0004388,O3b-71,1965,Technology Demo,653.8,GTO,Other,12.0,Operational,0,506.7,1309.0,1
PL0004389,Chandra-30,2008,Technology Demo,424.1,Suborbital,Russia,15.0,Retired,0,295.6,178.0,1
PL0004390,Voyager-64,1970,Scientific,105.8,MEO,China,3.0,Operational,0,83.4,1366.0,0
PL0004391,Chandrayaan-50,2009,Scientific,1003.3,Interplanetary,India,6.0,Operational,0,746.9,906.0,0
PL0004392,Soyuz-43,2017,Scientific,193.3,TLI,Europe,6.0,Operational,0,142.1,781.0,0
PL0004393,Skylab-31,1993,Space Station,297.0,LEO,Russia,3.0,Failed,0,188.8,1344.0,0
PL0004394,TESS-86,1959,Scientific,360.7,HEO,China,2.0,Retired,0,241.5,166.0,0
PL0004395,Globalstar-19,2009,Human Transport,689.8,SSO,Europe,,Operational,1,516.7,238.0,0
PL0004396,Sentinel-98,1990,Communications,55.2,MEO,Russia,4.0,Failed,0,31.8,404.0,1
PL0004397,Juno-28,1978,Communications,20.2,MEO,USA,6.0,Retired,0,15.1,405.0,1
PL0004398,Pleiades-4,1986,Communications,34.5,LEO,China,30.0,Retired,0,27.4,563.0,1
PL0004399,Hubble-82,2014,Weather,469.2,MEO,USA,7.0,Decayed,0,344.5,1272.0,0
PL0004400,Progress-20,2000,Military,233.8,Suborbital,USA,17.0,Operational,0,179.2,1436.0,0
PL0004401,NAVSTAR-49,1974,Communications,638.3,TLI,Europe,9.0,Operational,0,410.8,2447.0,1
PL0004402,Webb-91,1992,Earth Observation,50.3,MEO,Russia,9.0,Operational,0,37.9,1198.0,1
PL0004403,Webb-35,2019,Military,723.1,LEO,Russia,9.0,Operational,0,400.6,466.0,0
PL0004404,Molniya-35,1984,Communications,246.7,TLI,USA,5.0,Retired,0,179.2,1213.0,1
PL0004405,Envisat-3,1991,Military,438.6,GEO,Other,15.0,Operational,0,246.2,2172.0,0
PL0004406,Sentinel-82,1971,Scientific,697.2,GEO,Europe,5.0,Retired,0,528.7,1171.0,0
PL0004407,Hubble-44,2024,Navigation,36.2,Interplanetary,USA,9.0,Operational,0,28.1,2492.0,0
PL0004408,WorldView-84,2003,Scientific,798.5,TLI,China,6.0,Failed,0,586.5,242.0,0
PL0004409,Himawari-28,1979,Earth Observation,57.8,MEO,USA,4.0,Retired,0,41.3,668.0,1
PL0004410,Starlink-36,1966,Scientific,268.8,GTO,USA,1.0,Operational,0,160.7,650.0,0
PL0004411,Chandrayaan-24,2012,Communications,203.4,GEO,India,25.0,Operational,0,162.5,284.0,1
PL0004412,Curiosity-51,2017,Communications,1022.7,GTO,China,2.0,Decayed,0,586.9,827.0,1
PL0004413,OneWeb-58,1957,Cargo Resupply,65.3,SSO,Europe,,Operational,0,44.7,137.0,0
PL0004414,Mir Module-81,1988,Scientific,2257.9,SSO,China,6.0,Operational,0,1779.7,865.0,0
PL0004415,Starlink-20,2010,Earth Observation,44.9,HEO,Russia,3.0,Operational,0,30.6,918.0,1
PL0004416,Pioneer-14,1964,Navigation,350.7,Interplanetary,Russia,13.0,Unknown,0,265.4,803.0,0
PL0004417,Spitzer-51,1967,Scientific,628.3,HEO,USA,6.0,Retired,0,392.1,914.0,0
PL0004418,NAVSTAR-48,2017,Scientific,31.1,Suborbital,Russia,21.0,Operational,0,24.1,61.0,0
PL0004419,Sentinel-10,2021,Communications,30.8,SSO,India,4.0,Operational,0,23.9,3801.0,1
PL0004420,FengYun-12,2003,Scientific,252.2,Suborbital,Japan,6.0,Failed,0,174.1,540.0,0
PL0004421,NOAA-77,2011,Navigation,19.4,ISS,USA,14.0,Operational,0,14.0,325.0,0
PL0004422,New Horizons-54,1998,Earth Observation,170.6,ISS,Other,11.0,Retired,0,103.3,655.0,1
PL0004423,ISS Module-19,2016,Earth Observation,153.8,TLI,Europe,6.0,Operational,0,98.5,1108.0,1
PL0004424,New Horizons-60,2021,Military,101.0,LEO,USA,11.0,Operational,0,66.8,424.0,0
PL0004425,NOAA-59,2009,Communications,83.7,Interplanetary,China,30.0,Operational,0,64.7,131.0,1
PL0004426,Progress-87,1984,Communications,997.6,MEO,China,3.0,Operational,0,768.2,148.0,1
PL0004427,Eutelsat-33,1986,Military,66.6,GTO,USA,5.0,Operational,0,47.7,130.0,0
PL0004428,SPOT-76,1981,Cubesat,124.0,Interplanetary,China,5.0,Retired,0,75.6,3036.0,1
PL0004429,Progress-30,2005,Weather,62.9,Interplanetary,India,19.0,Failed,0,39.7,804.0,0
PL0004430,Progress-88,1997,Military,3233.9,Interplanetary,USA,1.0,Retired,0,1927.9,1017.0,0
PL0004431,O3b-6,1998,Military,194.8,SSO,Europe,3.0,Unknown,0,126.7,3735.0,0
PL0004432,Mangalyaan-7,2014,Communications,744.3,LEO,USA,9.0,Decayed,0,446.7,924.0,1
PL0004433,TESS-34,2020,Communications,1714.3,LEO,China,8.0,Retired,0,1206.2,213.0,1
PL0004434,Molniya-41,1982,Weather,3096.0,Interplanetary,USA,7.0,Failed,0,1994.9,651.0,0
PL0004435,Skylab-53,1985,Communications,408.6,MEO,China,3.0,Failed,0,287.3,2392.0,1
PL0004436,GPS-26,2008,Communications,151.3,MEO,Russia,4.0,Operational,0,117.9,452.0,1
PL0004437,Cygnus-44,2006,Communications,2578.3,MEO,China,5.0,Operational,0,2029.4,1103.0,1
PL0004438,Starlink-10,1987,Cubesat,34.4,HEO,Europe,11.0,Operational,0,22.1,160.0,1
PL0004439,Iridium-68,1977,Earth Observation,114.2,TLI,China,10.0,Retired,0,76.6,233.0,1
PL0004440,Kepler-7,2002,Technology Demo,869.6,LEO,China,4.0,Operational,0,552.7,226.0,1
PL0004441,Globalstar-83,2004,Military,22.2,Suborbital,Europe,5.0,Operational,0,14.1,1960.0,0
PL0004442,Webb-92,1991,Human Transport,514.3,SSO,Japan,,Operational,1,392.7,767.0,0
PL0004443,Mangalyaan-7,2007,Human Transport,117.2,TLI,USA,,Failed,1,74.8,315.0,0
PL0004444,Progress-45,1961,Technology Demo,161.0,LEO,USA,4.0,Retired,0,100.9,921.0,1
PL0004445,Tiangong-40,1971,Communications,1513.6,LEO,Europe,3.0,Decayed,0,1192.5,247.0,1
PL0004446,Meteosat-72,1973,Communications,2311.8,MEO,USA,2.0,Failed,0,1594.3,148.0,1
PL0004447,Meteosat-15,1983,Communications,112.8,MEO,Europe,8.0,Operational,0,62.1,960.0,1
PL0004448,Kepler-85,1958,Scientific,1697.0,SSO,Japan,12.0,Retired,0,1065.4,2703.0,0
PL0004449,Webb-70,1964,Scientific,922.0,Interplanetary,USA,4.0,Retired,0,585.9,2360.0,0
PL0004450,Himawari-1,1994,Scientific,375.5,GEO,Europe,3.0,Retired,0,242.0,2181.0,0
PL0004451,WorldView-16,2019,Military,216.6,Interplanetary,China,15.0,Retired,0,148.3,522.0,0
PL0004452,Hubble-46,1961,Earth Observation,761.7,GEO,Russia,9.0,Retired,0,564.8,782.0,1
PL0004453,Himawari-69,1989,Earth Observation,113.4,MEO,USA,3.0,Decayed,0,86.4,480.0,1
PL0004454,Soyuz-79,1993,Earth Observation,61.3,HEO,USA,30.0,Retired,0,39.0,249.0,1
PL0004455,Tiangong-51,2019,Technology Demo,342.2,LEO,Russia,5.0,Retired,0,217.1,342.0,1
PL0004456,New Horizons-84,2019,Scientific,129.1,LEO,Europe,5.0,Retired,0,72.2,342.0,0
PL0004457,WorldView-16,1992,Earth Observation,609.5,GEO,China,16.0,Operational,0,448.7,1219.0,1
PL0004458,Chandrayaan-51,1972,Scientific,297.9,Suborbital,China,4.0,Failed,0,188.6,1309.0,0
PL0004459,Webb-42,2022,Scientific,125.0,LEO,China,8.0,Retired,0,99.2,614.0,0
PL0004460,Cygnus-94,1986,Earth Observation,1736.6,SSO,Other,5.0,Decayed,0,1381.5,3856.0,1
PL0004461,Express-92,1993,Weather,316.4,Suborbital,Russia,6.0,Operational,0,206.5,1655.0,0
PL0004462,Progress-82,2009,Earth Observation,489.8,GTO,USA,5.0,Retired,0,318.1,1401.0,1
PL0004463,Progress-44,2011,Weather,172.2,Suborbital,Russia,15.0,Operational,0,132.9,32.0,0
PL0004464,Teledesic-89,2021,Earth Observation,328.4,GEO,USA,7.0,Unknown,0,253.3,344.0,1
PL0004465,Tiangong-42,1985,Military,758.9,SSO,China,8.0,Retired,0,592.1,1547.0,0
PL0004466,GPS-29,1983,Communications,172.3,Interplanetary,USA,17.0,Retired,0,111.6,130.0,1
PL0004467,Skylab-5,1966,Technology Demo,128.0,MEO,Russia,5.0,Retired,0,92.6,923.0,1
PL0004468,Mir Module-19,1963,Earth Observation,2131.8,ISS,Russia,5.0,Operational,0,1196.2,1829.0,1
PL0004469,Sentinel-92,1967,Communications,21.8,Interplanetary,Japan,3.0,Retired,0,13.0,4422.0,1
PL0004470,OneWeb-61,1963,Earth Observation,165.2,MEO,China,8.0,Operational,0,112.6,177.0,1
PL0004471,Eutelsat-81,1990,Technology Demo,193.4,GEO,Russia,8.0,Operational,0,114.4,598.0,1
PL0004472,O3b-41,1962,Human Transport,70.4,LEO,Japan,,Retired,1,51.4,204.0,0
PL0004473,Yamal-48,1997,Communications,185.7,GEO,USA,5.0,Retired,0,118.3,3897.0,1
PL0004474,Himawari-17,1969,Cargo Resupply,147.9,ISS,USA,,Decayed,0,104.9,857.0,0
PL0004475,NOAA-63,1992,Scientific,486.8,TLI,China,9.0,Retired,0,348.6,556.0,0
PL0004476,Voyager-34,2017,Communications,384.6,ISS,Russia,14.0,Decayed,0,232.6,1633.0,1
PL0004477,Chandra-36,1967,Communications,2436.3,Interplanetary,Russia,5.0,Operational,0,1863.4,683.0,1
PL0004478,Voyager-70,2011,Scientific,51.5,TLI,USA,16.0,Retired,0,38.8,3813.0,0
PL0004479,Dragon-43,1968,Earth Observation,378.4,Interplanetary,Russia,11.0,Retired,0,276.4,110.0,1
PL0004480,Chandrayaan-3,1967,Earth Observation,22.8,Suborbital,USA,2.0,Retired,0,13.6,3167.0,1
PL0004481,Mangalyaan-63,2018,Military,185.8,SSO,USA,13.0,Operational,0,127.9,1238.0,0
PL0004482,Molniya-30,2008,Communications,149.9,SSO,China,13.0,Retired,0,87.6,355.0,1
PL0004483,OneWeb-16,2010,Communications,2192.0,Interplanetary,China,12.0,Failed,0,1483.9,1664.0,1
PL0004484,Iridium-76,1999,Earth Observation,518.2,ISS,Other,15.0,Retired,0,289.5,1438.0,1
PL0004485,Kepler-82,1965,Scientific,298.9,MEO,USA,12.0,Retired,0,224.6,381.0,0
PL0004486,Voyager-6,1966,Earth Observation,108.5,MEO,Japan,2.0,Retired,0,65.7,609.0,1
PL0004487,TESS-41,1981,Technology Demo,414.0,GTO,Russia,10.0,Operational,0,255.4,2963.0,1
PL0004488,ISS Module-42,2013,Earth Observation,33.5,Interplanetary,Europe,30.0,Operational,0,21.4,1461.0,1
PL0004489,NAVSTAR-19,1980,Navigation,309.0,TLI,China,4.0,Failed,0,237.5,2054.0,0
PL0004490,NAVSTAR-92,1975,Military,25.6,HEO,Russia,2.0,Operational,0,17.4,162.0,0
PL0004491,ISS Module-57,1994,Cargo Resupply,67.2,LEO,China,,Decayed,0,52.1,181.0,0
PL0004492,Express-40,1960,Scientific,591.6,HEO,India,7.0,Retired,0,384.2,328.0,0
PL0004493,Perseverance-27,2007,Military,1168.6,GEO,China,10.0,Operational,0,726.8,255.0,0
PL0004494,Pleiades-95,2003,Technology Demo,135.3,GEO,USA,4.0,Operational,0,78.1,568.0,1
PL0004495,Cosmos-94,1980,Earth Observation,49.1,GEO,USA,30.0,Operational,0,38.3,1201.0,1
PL0004496,Envisat-9,1962,Weather,53.3,GEO,Russia,30.0,Retired,0,30.7,499.0,0
PL0004497,Globalstar-18,1963,Military,73.6,GTO,Europe,3.0,Retired,0,49.6,9805.0,0
PL0004498,Mangalyaan-29,1980,Earth Observation,187.5,Interplanetary,USA,4.0,Operational,0,112.6,2138.0,1
PL0004499,Mars Odyssey-34,1959,Communications,920.5,SSO,USA,10.0,Decayed,0,572.1,1545.0,1
PL0004500,Globalstar-24,1981,Navigation,324.4,Interplanetary,Russia,9.0,Retired,0,208.0,237.0,0
PL0004501,New Horizons-8,1985,Earth Observation,65.8,Interplanetary,China,19.0,Retired,0,45.7,402.0,1
PL0004502,Yamal-60,1982,Technology Demo,34.1,GEO,USA,10.0,Retired,0,25.7,1961.0,1
PL0004503,Molniya-26,1984,Earth Observation,86.5,GTO,USA,8.0,Unknown,0,66.0,350.0,1
PL0004504,Starlink-40,1984,Scientific,328.8,HEO,Europe,8.0,Unknown,0,213.7,385.0,0
PL0004505,Tiangong-24,2016,Earth Observation,415.6,Interplanetary,Russia,8.0,Operational,0,230.0,992.0,1
PL0004506,Express-4,2021,Military,926.9,Suborbital,China,12.0,Retired,0,523.4,1045.0,0
PL0004507,New Horizons-8,1962,Military,1476.5,TLI,Europe,4.0,Retired,0,963.0,437.0,0
PL0004508,GOES-97,1994,Human Transport,92.7,GTO,Russia,,Decayed,1,72.5,1924.0,0
PL0004509,Meteosat-79,2021,Communications,49.8,GEO,India,3.0,Unknown,0,28.3,120.0,1
PL0004510,New Horizons-31,2001,Military,785.2,LEO,Russia,30.0,Operational,0,576.8,252.0,0
PL0004511,Chandra-13,2016,Technology Demo,1767.7,GTO,Russia,5.0,Retired,0,1235.5,398.0,1
PL0004512,GPS-46,1960,Scientific,716.6,MEO,USA,5.0,Operational,0,537.5,576.0,0
PL0004513,Cygnus-86,1958,Communications,17.2,GTO,China,2.0,Retired,0,11.1,105.0,1
PL0004514,Cosmos-66,2008,Communications,85.9,GTO,Japan,15.0,Retired,0,65.0,297.0,1
PL0004515,Curiosity-65,1957,Communications,376.5,Interplanetary,USA,5.0,Unknown,0,217.4,638.0,1
PL0004516,Himawari-62,2022,Technology Demo,1884.0,Interplanetary,China,3.0,Operational,0,1463.2,4232.0,1
PL0004517,Curiosity-74,1957,Technology Demo,318.4,SSO,USA,10.0,Retired,0,241.2,935.0,1
PL0004518,NAVSTAR-5,1962,Weather,868.7,Interplanetary,USA,10.0,Decayed,0,653.5,382.0,0
PL0004519,NOAA-76,2021,Scientific,625.2,GTO,Russia,4.0,Decayed,0,384.9,478.0,0
PL0004520,Iridium-71,1958,Scientific,293.1,SSO,USA,20.0,Operational,0,204.4,4414.0,0
PL0004521,Cosmos-62,1987,Scientific,268.4,TLI,Russia,5.0,Unknown,0,172.2,124.0,0
PL0004522,Juno-2,2010,Weather,46.1,ISS,Russia,4.0,Retired,0,29.2,210.0,0
PL0004523,Yamal-46,2011,Military,349.4,SSO,Europe,8.0,Retired,0,222.0,519.0,0
PL0004524,Soyuz-53,2018,Technology Demo,1335.2,MEO,USA,30.0,Retired,0,760.1,2236.0,1
PL0004525,Voyager-75,1980,Earth Observation,1091.4,MEO,Europe,28.0,Retired,0,658.1,668.0,1
PL0004526,Progress-94,2020,Communications,127.9,HEO,USA,14.0,Decayed,0,76.2,11584.0,1
PL0004527,GOES-83,2010,Cubesat,166.4,MEO,China,3.0,Retired,0,95.0,369.0,1
PL0004528,WorldView-28,2019,Space Station,1283.2,LEO,Russia,3.0,Operational,0,981.3,1199.0,0
PL0004529,Mangalyaan-34,2013,Cargo Resupply,255.1,TLI,USA,,Decayed,0,176.0,552.0,0
PL0004530,HTV-58,2012,Military,951.3,ISS,India,7.0,Operational,0,638.9,92.0,0
PL0004531,HTV-65,1961,Communications,547.5,Suborbital,USA,30.0,Operational,0,309.4,487.0,1
PL0004532,Cassini-20,2015,Communications,273.3,Interplanetary,Russia,7.0,Decayed,0,215.0,515.0,1
PL0004533,Landsat-51,2012,Military,52.6,ISS,USA,10.0,Operational,0,29.6,624.0,0
PL0004534,Chandrayaan-27,2016,Earth Observation,67.2,SSO,Europe,1.0,Operational,0,48.8,187.0,1
PL0004535,HTV-73,1990,Military,1350.5,MEO,Russia,6.0,Operational,0,889.3,544.0,0
PL0004536,Pleiades-98,2015,Military,215.9,HEO,Europe,14.0,Decayed,0,123.8,130.0,0
PL0004537,Chandrayaan-94,1959,Technology Demo,306.2,SSO,USA,12.0,Decayed,0,234.9,1695.0,1
PL0004538,GOES-32,1982,Earth Observation,582.3,Interplanetary,Europe,21.0,Operational,0,409.9,359.0,1
PL0004539,Mars Odyssey-90,2022,Military,336.7,Suborbital,Other,14.0,Operational,0,201.2,363.0,0
PL0004540,NOAA-2,1972,Navigation,384.8,LEO,Europe,2.0,Operational,0,291.3,221.0,0
PL0004541,Envisat-26,1979,Earth Observation,243.0,ISS,China,15.0,Decayed,0,160.7,1876.0,1
PL0004542,ATV-67,1976,Weather,183.5,TLI,Other,1.0,Decayed,0,114.7,1078.0,0
PL0004543,Kepler-97,2022,Scientific,112.2,GTO,Japan,5.0,Retired,0,72.9,699.0,0
PL0004544,Astra-73,2021,Technology Demo,162.6,HEO,Japan,4.0,Retired,0,97.6,619.0,1
PL0004545,OneWeb-13,1966,Earth Observation,203.8,SSO,Other,3.0,Unknown,0,137.0,910.0,1
PL0004546,Express-81,1969,Scientific,666.2,Suborbital,USA,3.0,Operational,0,456.7,481.0,0
PL0004547,Mars Odyssey-93,2000,Earth Observation,3473.7,SSO,Other,1.0,Operational,0,2333.8,992.0,1
PL0004548,Chandrayaan-55,1995,Earth Observation,94.5,SSO,Russia,4.0,Operational,0,64.9,329.0,1
PL0004549,SES-11,2013,Communications,225.6,ISS,India,5.0,Operational,0,164.2,1024.0,1
PL0004550,Kepler-21,1984,Space Station,82.8,Interplanetary,USA,30.0,Operational,0,63.0,866.0,0
PL0004551,FengYun-35,2006,Military,1480.0,Suborbital,USA,10.0,Retired,0,995.9,377.0,0
PL0004552,Progress-96,1994,Communications,453.5,GEO,USA,1.0,Operational,0,309.0,473.0,1
PL0004553,Landsat-44,2024,Communications,1571.6,HEO,Europe,18.0,Operational,0,938.0,1706.0,1
PL0004554,Juno-66,2016,Technology Demo,861.6,GTO,China,4.0,Retired,0,611.0,1662.0,1
PL0004555,OneWeb-66,1997,Military,1042.3,GEO,USA,14.0,Decayed,0,681.5,248.0,0
