launch_id,launch_date,year,month,era,country,operator,rocket,launch_site,orbit,status,payload_mass_kg,crewed,booster_reused
SL006574,2000-08-13,2000,8,Quiet Middle,USA,Army,Juno I,Kennedy Space Center LC-39A,LEO,Success,1,0,0
SL005290,2000-08-22,2000,8,Quiet Middle,Others,CNES,Diamant,Naro Space Center,LEO,Success,21,0,0
SL005756,2000-09-03,2000,9,Quiet Middle,Russia,Khrunichev,Rokot,Baikonur Cosmodrome,SSO,Success,379,0,0
SL007254,2000-09-06,2000,9,Quiet Middle,USA,NASA,Saturn V,Vandenberg SFB SLC-4E,LEO,Success,36406,0,0
SL001718,2000-09-20,2000,9,Quiet Middle,USA,LTV,Scout,Wallops Flight Facility,LEO,Success,34,0,0
SL005026,2000-09-23,2000,9,Quiet Middle,China,CASC,Long March 2C,Taiyuan Satellite Launch,GEO,Failure,490,0,0
SL000245,2000-09-26,2000,9,Quiet Middle,USA,NASA,Saturn V,Cape Canaveral SLC-40,HEO,Success,15463,0,0
SL004724,2000-09-26,2000,9,Quiet Middle,China,CASC,Long March 3B,Wenchang Space Launch,SSO,Success,2646,0,0
SL002565,2000-09-28,2000,9,Quiet Middle,USA,GD,Atlas-Centaur,Cape Canaveral SLC-40,ISS,Success,586,0,0
SL003944,2000-10-04,2000,10,Quiet Middle,USA,USAF,Titan III,Vandenberg SFB SLC-4E,GEO,Success,3227,0,0
SL005802,2000-10-09,2000,10,Quiet Middle,Others,AEB,VLS-1,Wallops Flight Facility,TLI,Failure,33,0,0
SL002984,2000-10-16,2000,10,Quiet Middle,Russia,Khrunichev,Rokot,Baikonur Cosmodrome,SSO,Success,493,0,0
SL004290,2000-10-17,2000,10,Quiet Middle,Russia,Khrunichev,Rokot,Baikonur Cosmodrome,LEO,Success,503,0,0
SL003079,2000-10-18,2000,10,Quiet Middle,China,CASC,Long March 3B,Wenchang Space Launch,SSO,Success,3300,0,0
SL006145,2000-10-18,2000,10,Quiet Middle,China,CASC,Long March 1,Wenchang Space Launch,GEO,Success,112,0,0
SL005619,2000-11-08,2000,11,Quiet Middle,Europe,CNES,Ariane 1,Guiana Space Centre ELA-3,SSO,Success,318,0,0
SL007235,2000-11-12,2000,11,Quiet Middle,USA,Army,Jupiter-C,Kennedy Space Center LC-39A,LEO,Failure,2,0,0
SL003517,2000-11-18,2000,11,Quiet Middle,Europe,Arianespace,Ariane 4,Kourou ELA-4 (Ariane 6),LEO,Success,1364,0,0
SL001585,2000-11-20,2000,11,Quiet Middle,Russia,Khrunichev,Rokot,Plesetsk Cosmodrome,MEO,Success,448,0,0
SL000478,2000-11-27,2000,11,Quiet Middle,USA,USAF,Titan II GLV,Cape Canaveral SLC-41,ISS,Success,371,0,0
SL003494,2000-11-27,2000,11,Quiet Middle,Russia,Khrunichev,Rokot,Baikonur Cosmodrome,GEO,Failure,713,0,0
SL001346,2000-12-03,2000,12,Quiet Middle,USA,NASA,Saturn IB,Mahia Peninsula LC-1,ISS,Success,5110,1,0
SL006190,2000-12-24,2000,12,Quiet Middle,USA,Lockheed,Titan IV,Vandenberg SFB SLC-4E,Interplanetary,Success,5354,0,0
SL001932,2000-12-26,2000,12,Quiet Middle,USA,LTV,Scout,Wallops Flight Facility,GEO,Success,99,0,0
SL005000,2001-01-01,2001,1,Quiet Middle,Others,NASA,Saturn V,Taiyuan Satellite Launch,ISS,Success,26279,0,0
SL001562,2001-01-02,2001,1,Quiet Middle,Europe,CNES,Ariane 1,Guiana Space Centre ELA-3,ISS,Failure,553,1,0
SL004323,2001-01-11,2001,1,Quiet Middle,China,CASC,Long March 3B,Jiuquan Satellite Launch,ISS,Success,2567,0,0
SL006829,2001-01-20,2001,1,Quiet Middle,Russia,Khrunichev,Rokot,Plesetsk Cosmodrome,GEO,Success,557,0,0
SL002019,2001-01-25,2001,1,Quiet Middle,China,CASC,Long March 2C,Wenchang Space Launch,TLI,Success,610,0,0
SL003417,2001-02-01,2001,2,Quiet Middle,USA,NASA,Space Shuttle,Wallops Flight Facility,LEO,Success,6697,0,0
SL001820,2001-02-01,2001,2,Quiet Middle,Others,TsSKB,Soyuz-U,San Marco Platform,LEO,Success,971,0,0
SL005737,2001-02-12,2001,2,Quiet Middle,USA,GD,Atlas-Centaur,Vandenberg SFB SLC-4E,ISS,Success,1305,1,0
SL002114,2001-02-25,2001,2,Quiet Middle,China,CASC,Long March 2D,Jiuquan Satellite Launch,TLI,Success,1142,0,0
SL002576,2001-03-01,2001,3,Quiet Middle,Japan,NASDA,H-II,Tanegashima Space Center,ISS,Success,1131,0,0
SL005768,2001-03-04,2001,3,Quiet Middle,Russia,TsSKB,Soyuz-FG,Svobodny / Vostochny,SSO,Success,1391,0,0
SL004204,2001-03-04,2001,3,Quiet Middle,Russia,Khrunichev,Rokot,Svobodny / Vostochny,LEO,Success,516,0,0
SL000777,2001-03-04,2001,3,Quiet Middle,USA,Orbital ATK,Minotaur I,Cape Canaveral SLC-40,SSO,Success,54,0,0
SL005104,2001-03-08,2001,3,Quiet Middle,Russia,Khrunichev,Proton-M,Plesetsk Cosmodrome,LEO,Success,4832,0,0
SL007314,2001-03-13,2001,3,Quiet Middle,Europe,CNES,Ariane 1,Kourou ELA-4 (Ariane 6),LEO,Success,473,0,0
SL005590,2001-03-14,2001,3,Quiet Middle,USA,NASA,Saturn V,Vandenberg SFB SLC-4E,GTO,Success,20213,0,0
SL006569,2001-03-15,2001,3,Quiet Middle,China,CASC,Long March 2D,Xichang Satellite Launch,LEO,Success,1242,0,0
SL002607,2001-03-21,2001,3,Quiet Middle,Japan,ISAS,Mu-4S,Uchinoura Space Center,LEO,Failure,17,0,0
SL003055,2001-03-22,2001,3,Quiet Middle,USA,Orbital ATK,Minotaur I,Wallops Flight Facility,LEO,Success,120,0,0
SL003896,2001-03-24,2001,3,Quiet Middle,Russia,TsSKB,Soyuz-FG,Baikonur Cosmodrome,LEO,Success,1350,0,0
SL000450,2001-03-28,2001,3,Quiet Middle,China,CASC,Long March 2D,Jiuquan Satellite Launch,TLI,Success,692,0,0
SL004316,2001-04-11,2001,4,Quiet Middle,Russia,Khrunichev,Rokot,Svobodny / Vostochny,LEO,Success,931,0,0
SL001452,2001-04-13,2001,4,Quiet Middle,Others,CNES,Ariane 1,San Marco Platform,LEO,Success,499,0,0
SL005710,2001-04-15,2001,4,Quiet Middle,China,CASC,Long March 3B,Taiyuan Satellite Launch,LEO,Success,1294,1,0
SL004088,2001-05-01,2001,5,Quiet Middle,USA,Lockheed,Titan IV,Mahia Peninsula LC-1,SSO,Success,1176,0,0
SL005671,2001-05-19,2001,5,Quiet Middle,Europe,Arianespace,Ariane 5 ECA,Guiana Space Centre ELA-3,LEO,Success,3477,0,0
SL003613,2001-05-21,2001,5,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,TLI,Success,6133,0,0
SL006783,2001-05-22,2001,5,Quiet Middle,Japan,JAXA,H-IIA,Uchinoura Space Center,LEO,Success,2932,1,0
SL003037,2001-05-25,2001,5,Quiet Middle,China,CASC,Long March 2F,Wenchang Space Launch,LEO,Success,1198,0,0
SL001960,2001-05-26,2001,5,Quiet Middle,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,GEO,Success,1104,0,0
SL006093,2001-06-03,2001,6,Quiet Middle,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,LEO,Success,2208,0,0
SL000923,2001-06-06,2001,6,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,GEO,Success,2122,0,0
SL000770,2001-06-12,2001,6,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,GEO,Success,11475,0,0
SL003689,2001-06-18,2001,6,Quiet Middle,Russia,Khrunichev,Rokot,Plesetsk Cosmodrome,SSO,Failure,933,0,0
SL000351,2001-06-21,2001,6,Quiet Middle,China,CASC,Long March 2F,Jiuquan Satellite Launch,GTO,Success,1789,0,0
SL002531,2001-06-24,2001,6,Quiet Middle,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,GEO,Success,1397,0,0
SL001254,2001-07-09,2001,7,Quiet Middle,Russia,TsSKB,Soyuz-FG,Baikonur Cosmodrome,SSO,Success,2633,0,0
SL001985,2001-07-15,2001,7,Quiet Middle,USA,Army,Juno I,Wallops Flight Facility,LEO,Failure,5,0,0
SL001672,2001-07-23,2001,7,Quiet Middle,Others,Arianespace,Ariane 4,Vandenberg SFB SLC-3E,Interplanetary,Success,1304,0,0
SL004283,2001-08-06,2001,8,Quiet Middle,Others,Army,Jupiter-C,Alcantara Launch Center,SSO,Success,1,0,0
SL004423,2001-08-13,2001,8,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,SSO,Success,1986,0,0
SL004503,2001-08-15,2001,8,Quiet Middle,Japan,ISAS,Mu-4S,Tanegashima Space Center,LEO,Failure,89,0,0
SL006832,2001-09-04,2001,9,Quiet Middle,Europe,Arianespace,Ariane 5 ECA,Guiana Space Centre ELA-3,GEO,Success,2452,0,0
SL005302,2001-09-08,2001,9,Quiet Middle,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,LEO,Success,2430,0,0
SL003467,2001-09-10,2001,9,Quiet Middle,Europe,CNES,Diamant,Kourou ELA-4 (Ariane 6),ISS,Success,8,0,0
SL003869,2001-09-12,2001,9,Quiet Middle,Russia,TsSKB,Soyuz-FG,Svobodny / Vostochny,GTO,Success,2181,0,0
SL002561,2001-10-02,2001,10,Quiet Middle,Europe,Arianespace,Ariane 4,Kourou ELA-4 (Ariane 6),Interplanetary,Success,2208,0,0
SL003057,2001-10-11,2001,10,Quiet Middle,Europe,Arianespace,Ariane 5 ECA,Guiana Space Centre ELA-3,SSO,Success,2827,0,0
SL002981,2001-10-15,2001,10,Quiet Middle,Russia,Khrunichev,Rokot,Svobodny / Vostochny,Interplanetary,Success,520,0,0
SL005624,2001-10-21,2001,10,Quiet Middle,USA,Army,Juno I,Vandenberg SFB SLC-4E,ISS,Success,1,1,0
SL004970,2001-10-25,2001,10,Quiet Middle,Japan,NASDA,H-II,Uchinoura Space Center,LEO,Failure,680,0,0
SL000600,2001-10-26,2001,10,Quiet Middle,USA,NASA,Thor-Delta,Cape Canaveral SLC-41,GEO,Success,38,0,0
SL005969,2001-10-27,2001,10,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,LEO,Success,5987,0,0
SL001961,2001-11-08,2001,11,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,MEO,Success,4980,0,0
SL005035,2001-11-09,2001,11,Quiet Middle,Russia,TsSKB,Soyuz-FG,Baikonur Cosmodrome,SSO,Success,1643,0,0
SL003314,2001-11-17,2001,11,Quiet Middle,USA,GD,Atlas-Centaur,Vandenberg SFB SLC-4E,LEO,Success,1091,0,0
SL003832,2001-11-18,2001,11,Quiet Middle,Russia,Khrunichev,Proton-M,Svobodny / Vostochny,LEO,Success,4394,0,0
SL002893,2001-11-19,2001,11,Quiet Middle,Russia,Khrunichev,Rokot,Plesetsk Cosmodrome,GEO,Success,362,0,0
SL001363,2001-11-21,2001,11,Quiet Middle,Others,Arianespace,Ariane 4,Kennedy Space Center LC-39A,LEO,Success,1884,0,0
SL001113,2001-11-21,2001,11,Quiet Middle,Russia,Khrunichev,Rokot,Baikonur Cosmodrome,TLI,Success,518,0,0
SL000336,2001-12-08,2001,12,Quiet Middle,USA,GD,Atlas-Centaur,SpaceX Starbase (Boca Chica),ISS,Success,1032,1,0
SL002671,2001-12-09,2001,12,Quiet Middle,Japan,NASDA,H-I,Tanegashima Space Center,HEO,Success,624,0,0
SL004748,2001-12-17,2001,12,Quiet Middle,Europe,Arianespace,Ariane 4,Kourou ELS (Vega),ISS,Success,616,0,0
SL006249,2001-12-22,2001,12,Quiet Middle,USA,GD,Atlas-Centaur,Cape Canaveral SLC-41,MEO,Success,487,0,0
SL004310,2002-01-06,2002,1,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,GTO,Success,3841,0,0
SL006576,2002-01-08,2002,1,Quiet Middle,Japan,JAXA,H-IIA,Tanegashima Space Center,LEO,Success,1049,0,0
SL005024,2002-01-15,2002,1,Quiet Middle,China,CASC,Long March 2F,Xichang Satellite Launch,HEO,Success,1632,0,0
SL005504,2002-01-19,2002,1,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,LEO,Success,5598,0,0
SL006986,2002-01-20,2002,1,Quiet Middle,USA,Army,Jupiter-C,Vandenberg SFB SLC-4E,GEO,Success,1,0,0
SL006392,2002-01-22,2002,1,Quiet Middle,USA,NASA,Saturn V,Mahia Peninsula LC-1,TLI,Failure,42035,0,0
SL006645,2002-01-28,2002,1,Quiet Middle,USA,Orbital Sciences,Pegasus XL,Cape Canaveral SLC-41,LEO,Success,79,0,0
SL006014,2002-02-04,2002,2,Quiet Middle,Russia,Khrunichev,Rokot,Baikonur Cosmodrome,LEO,Success,575,0,0
SL005645,2002-02-07,2002,2,Quiet Middle,India,ISRO,GSLV Mk II,Satish Dhawan Space Centre,LEO,Failure,1006,0,0
SL005172,2002-02-18,2002,2,Quiet Middle,USA,Lockheed,Titan IV,Kennedy Space Center LC-39A,TLI,Success,6882,0,0
SL007268,2002-02-24,2002,2,Quiet Middle,USA,Boeing,Delta II,Cape Canaveral SLC-41,ISS,Success,2539,1,0
SL002524,2002-02-28,2002,2,Quiet Middle,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,ISS,Success,3399,1,0
SL005121,2002-03-13,2002,3,Quiet Middle,Russia,Khrunichev,Proton-M,Svobodny / Vostochny,SSO,Success,11475,0,0
SL004626,2002-03-15,2002,3,Quiet Middle,Russia,TsSKB,Soyuz-FG,Svobodny / Vostochny,ISS,Success,1114,0,0
SL001449,2002-04-14,2002,4,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,MEO,Success,2859,0,0
SL002248,2002-04-17,2002,4,Quiet Middle,Russia,Khrunichev,Proton-M,Svobodny / Vostochny,LEO,Success,3717,0,0
SL007210,2002-04-18,2002,4,Quiet Middle,USA,NASA,Saturn IB,Wallops Flight Facility,LEO,Success,2443,0,0
SL006890,2002-04-22,2002,4,Quiet Middle,China,CASC,Long March 1,Jiuquan Satellite Launch,LEO,Success,73,0,0
SL000819,2002-05-04,2002,5,Quiet Middle,USA,USAF,Titan III,Mahia Peninsula LC-1,Interplanetary,Success,922,0,0
SL005067,2002-05-12,2002,5,Quiet Middle,Others,TsSKB,Soyuz-FG,SpaceX Starbase (Boca Chica),LEO,Success,1047,0,0
SL004601,2002-05-13,2002,5,Quiet Middle,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,LEO,Success,1131,0,0
SL001064,2002-05-13,2002,5,Quiet Middle,USA,USAF,Titan III,Vandenberg SFB SLC-4E,GTO,Success,4980,0,0
SL003822,2002-05-18,2002,5,Quiet Middle,USA,Boeing,Delta IV Medium,Cape Canaveral SLC-41,SSO,Success,2763,0,0
SL003830,2002-06-04,2002,6,Quiet Middle,Europe,CNES,Ariane 1,Guiana Space Centre ELA-3,LEO,Success,191,0,0
SL000645,2002-06-11,2002,6,Quiet Middle,Russia,Khrunichev,Proton-M,Svobodny / Vostochny,SSO,Success,2862,0,0
SL007238,2002-06-14,2002,6,Quiet Middle,Russia,Khrunichev,Rokot,Plesetsk Cosmodrome,LEO,Success,303,0,0
SL005236,2002-06-16,2002,6,Quiet Middle,USA,ULA,Atlas V,Cape Canaveral SLC-41,GTO,Success,2959,0,0
SL003808,2002-06-25,2002,6,Quiet Middle,Europe,Arianespace,Ariane 5 ECA,Kourou ELA-4 (Ariane 6),SSO,Success,2355,0,0
SL005548,2002-07-03,2002,7,Quiet Middle,China,CASC,Long March 1,Wenchang Space Launch,LEO,Success,42,0,0
SL001846,2002-07-08,2002,7,Quiet Middle,USA,NASA,Thor-Delta,Wallops Flight Facility,LEO,Success,43,0,0
SL002899,2002-07-12,2002,7,Quiet Middle,Europe,Arianespace,Ariane 4,Guiana Space Centre ELA-3,LEO,Success,1467,0,0
SL005796,2002-07-18,2002,7,Quiet Middle,Others,CASC,Long March 2F,Wenchang Space Launch,ISS,Success,811,1,0
SL001513,2002-07-26,2002,7,Quiet Middle,Russia,Khrunichev,Rokot,Baikonur Cosmodrome,SSO,Success,475,0,0
SL004098,2002-08-09,2002,8,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,GEO,Success,4718,0,0
SL006189,2002-08-11,2002,8,Quiet Middle,Russia,TsSKB,Soyuz-FG,Svobodny / Vostochny,LEO,Success,2713,0,0
SL004971,2002-08-17,2002,8,Quiet Middle,Russia,Khrunichev,Rokot,Baikonur Cosmodrome,SSO,Success,457,0,0
SL002271,2002-08-18,2002,8,Quiet Middle,Russia,Khrunichev,Rokot,Svobodny / Vostochny,LEO,Failure,439,0,0
SL005141,2002-08-19,2002,8,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,GEO,Success,4051,0,0
SL006077,2002-08-20,2002,8,Quiet Middle,Europe,Arianespace,Ariane 4,Kourou ELA-4 (Ariane 6),SSO,Success,757,0,0
SL000120,2002-08-28,2002,8,Quiet Middle,USA,Boeing,Delta IV Medium,Cape Canaveral SLC-41,Interplanetary,Success,1254,0,0
SL006714,2002-09-05,2002,9,Quiet Middle,Russia,TsSKB,Soyuz-FG,Svobodny / Vostochny,GTO,Success,2089,0,0
SL006719,2002-09-06,2002,9,Quiet Middle,Russia,Khrunichev,Proton-M,Svobodny / Vostochny,ISS,Success,3126,1,0
SL006702,2002-09-11,2002,9,Quiet Middle,China,CASC,Long March 2F,Xichang Satellite Launch,ISS,Success,1393,0,0
SL006891,2002-09-12,2002,9,Quiet Middle,USA,NASA,Thor-Delta,Cape Canaveral SLC-41,GEO,Failure,83,0,0
SL000440,2002-09-14,2002,9,Quiet Middle,Russia,Khrunichev,Proton-M,Plesetsk Cosmodrome,Interplanetary,Success,4143,0,0
SL004858,2002-09-18,2002,9,Quiet Middle,USA,USAF,Titan III,Kennedy Space Center LC-39A,LEO,Success,4479,1,0
SL004132,2002-09-19,2002,9,Quiet Middle,China,CASC,Long March 1,Xichang Satellite Launch,LEO,Success,28,0,0
SL006715,2002-09-20,2002,9,Quiet Middle,China,CASC,Long March 2C,Taiyuan Satellite Launch,LEO,Success,1634,0,0
SL000096,2002-09-22,2002,9,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,LEO,Failure,8140,0,0
SL004932,2002-10-06,2002,10,Quiet Middle,USA,Boeing,Delta IV Medium,Mahia Peninsula LC-1,SSO,Success,1796,0,0
SL003621,2002-10-07,2002,10,Quiet Middle,Europe,Arianespace,Ariane 5 ECA,Kourou ELS (Vega),Interplanetary,Success,3689,0,0
SL007036,2002-10-11,2002,10,Quiet Middle,Japan,ISAS,Mu-4S,Uchinoura Space Center,GTO,Success,60,0,0
SL001800,2002-10-12,2002,10,Quiet Middle,Japan,JAXA,H-IIA,Uchinoura Space Center,ISS,Success,1358,0,0
SL001802,2002-10-19,2002,10,Quiet Middle,Russia,TsSKB,Soyuz-FG,Baikonur Cosmodrome,Interplanetary,Success,2465,0,0
SL002455,2002-10-23,2002,10,Quiet Middle,USA,NASA,Space Shuttle,SpaceX Starbase (Boca Chica),GTO,Success,4258,0,0
SL003287,2002-11-12,2002,11,Quiet Middle,Japan,JAXA,H-IIA,Tanegashima Space Center,Interplanetary,Success,2142,0,0
SL002634,2002-11-18,2002,11,Quiet Middle,USA,NASA,Saturn V,SpaceX Starbase (Boca Chica),LEO,Success,12303,0,0
SL005908,2002-11-22,2002,11,Quiet Middle,USA,Boeing,Delta II,Cape Canaveral SLC-40,ISS,Success,955,0,0
SL002797,2002-11-24,2002,11,Quiet Middle,Others,CNES,Diamant,Semnan Space Center,GTO,Success,8,0,0
SL000991,2002-12-04,2002,12,Quiet Middle,Russia,TsSKB,Soyuz-FG,Baikonur Cosmodrome,GEO,Success,2946,0,0
SL005615,2002-12-09,2002,12,Quiet Middle,Russia,Khrunichev,Rokot,Plesetsk Cosmodrome,LEO,Success,275,0,0
SL003559,2002-12-12,2002,12,Quiet Middle,China,CASC,Long March 4B,Xichang Satellite Launch,SSO,Success,1284,0,0
SL000498,2002-12-14,2002,12,Quiet Middle,China,CASC,Long March 2C,Taiyuan Satellite Launch,SSO,Success,1220,0,0
SL002871,2002-12-14,2002,12,Quiet Middle,USA,GD,Atlas-Centaur,Cape Canaveral SLC-41,GEO,Failure,1853,0,0
SL000020,2003-01-10,2003,1,Quiet Middle,Russia,Khrunichev,Proton-M,Svobodny / Vostochny,SSO,Success,5865,0,0
SL006954,2003-01-18,2003,1,Quiet Middle,USA,Boeing,Delta IV Medium,SpaceX Starbase (Boca Chica),LEO,Success,3161,0,0
SL000586,2003-01-20,2003,1,Quiet Middle,Others,ISAS,Lambda 4S,Uchinoura Space Center,GEO,Success,2,0,0
SL002783,2003-01-22,2003,1,Quiet Middle,India,ISRO,SLV,Satish Dhawan Space Centre,MEO,Success,6,0,0
SL004935,2003-01-25,2003,1,Quiet Middle,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,LEO,Success,806,0,0
SL000065,2003-01-26,2003,1,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,SSO,Success,6711,0,0
SL002530,2003-01-26,2003,1,Quiet Middle,USA,NASA,Saturn V,Wallops Flight Facility,LEO,Failure,27506,0,0
SL001379,2003-01-26,2003,1,Quiet Middle,China,CASC,Long March 2D,Xichang Satellite Launch,GEO,Success,587,0,0
SL003721,2003-02-01,2003,2,Quiet Middle,Japan,ISAS,Lambda 4S,Uchinoura Space Center,MEO,Failure,3,0,0
SL002043,2003-02-02,2003,2,Quiet Middle,China,CASC,Long March 2F,Wenchang Space Launch,GEO,Success,915,0,0
SL004623,2003-02-10,2003,2,Quiet Middle,Others,NASA,Saturn IB,Hammaguira,SSO,Success,7182,0,0
SL004870,2003-02-12,2003,2,Quiet Middle,Japan,JAXA,H-IIA,Uchinoura Space Center,LEO,Success,1085,0,0
SL001704,2003-02-12,2003,2,Quiet Middle,USA,Lockheed,Titan IV,Mahia Peninsula LC-1,TLI,Success,9687,0,0
SL004165,2003-02-27,2003,2,Quiet Middle,Russia,Khrunichev,Proton-M,Plesetsk Cosmodrome,Interplanetary,Success,2946,0,0
SL007085,2003-02-28,2003,2,Quiet Middle,China,CASC,Long March 2F,Taiyuan Satellite Launch,GTO,Success,2104,0,0
SL006362,2003-03-01,2003,3,Quiet Middle,Russia,TsSKB,Soyuz-FG,Baikonur Cosmodrome,ISS,Success,1010,0,0
SL000685,2003-03-09,2003,3,Quiet Middle,Others,ISRO,PSLV,Sohae Satellite Launching,ISS,Success,694,1,0
SL006817,2003-03-12,2003,3,Quiet Middle,Russia,Khrunichev,Proton-M,Plesetsk Cosmodrome,SSO,Failure,5061,0,0
SL000598,2003-03-14,2003,3,Quiet Middle,China,CASC,Long March 2C,Jiuquan Satellite Launch,SSO,Success,789,0,0
SL004939,2003-03-19,2003,3,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,GTO,Success,6476,0,0
SL005907,2003-04-04,2003,4,Quiet Middle,Russia,Khrunichev,Rokot,Baikonur Cosmodrome,SSO,Success,171,0,0
SL001882,2003-04-13,2003,4,Quiet Middle,Others,IAI,Shavit,Tanegashima Space Center,LEO,Success,22,0,0
SL006061,2003-04-15,2003,4,Quiet Middle,USA,Army,Juno I,SpaceX Starbase (Boca Chica),ISS,Success,2,0,0
SL001005,2003-04-17,2003,4,Quiet Middle,Japan,NASDA,H-I,Tanegashima Space Center,ISS,Success,717,1,0
SL001746,2003-04-18,2003,4,Quiet Middle,Russia,Khrunichev,Proton-M,Plesetsk Cosmodrome,LEO,Success,2672,0,0
SL004740,2003-05-02,2003,5,Quiet Middle,Japan,NASDA,H-I,Tanegashima Space Center,LEO,Success,478,0,0
SL006346,2003-05-07,2003,5,Quiet Middle,India,ISRO,SLV,Satish Dhawan Space Centre,MEO,Failure,3,0,0
SL006795,2003-05-08,2003,5,Quiet Middle,USA,USAF,Titan II GLV,Wallops Flight Facility,GEO,Success,787,0,0
SL001775,2003-05-09,2003,5,Quiet Middle,USA,NASA,Thor-Delta,SpaceX Starbase (Boca Chica),SSO,Success,29,0,0
SL002429,2003-05-10,2003,5,Quiet Middle,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,GEO,Success,2331,0,0
SL000391,2003-05-12,2003,5,Quiet Middle,Russia,Khrunichev,Rokot,Baikonur Cosmodrome,LEO,Success,434,0,0
SL001485,2003-05-22,2003,5,Quiet Middle,Europe,Arianespace,Ariane 4,Kourou ELA-4 (Ariane 6),LEO,Failure,1755,0,0
SL000479,2003-06-05,2003,6,Quiet Middle,Russia,TsSKB,Soyuz-FG,Svobodny / Vostochny,GTO,Success,3592,0,0
SL000229,2003-06-14,2003,6,Quiet Middle,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,Interplanetary,Success,1185,0,0
SL001496,2003-06-14,2003,6,Quiet Middle,Russia,TsSKB,Soyuz-FG,Svobodny / Vostochny,ISS,Success,977,1,0
SL001865,2003-06-16,2003,6,Quiet Middle,USA,NASA,Thor-Delta,Mahia Peninsula LC-1,LEO,Success,37,0,0
SL002532,2003-07-22,2003,7,Quiet Middle,Russia,TsSKB,Soyuz-FG,Svobodny / Vostochny,LEO,Success,2576,0,0
SL004987,2003-07-24,2003,7,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,MEO,Success,3441,0,0
SL001079,2003-08-07,2003,8,Quiet Middle,USA,Army,Jupiter-C,Vandenberg SFB SLC-4E,LEO,Success,3,0,0
SL001284,2003-08-18,2003,8,Quiet Middle,USA,NASA,Saturn IB,SpaceX Starbase (Boca Chica),LEO,Success,2887,0,0
SL005871,2003-08-18,2003,8,Quiet Middle,Russia,Khrunichev,Proton-M,Svobodny / Vostochny,LEO,Success,4409,0,0
SL005596,2003-08-21,2003,8,Quiet Middle,Europe,CNES,Diamant,Guiana Space Centre ELA-3,SSO,Success,29,0,0
SL005322,2003-09-06,2003,9,Quiet Middle,Russia,TsSKB,Soyuz-FG,Svobodny / Vostochny,LEO,Success,628,0,0
SL005025,2003-09-07,2003,9,Quiet Middle,Russia,Khrunichev,Rokot,Baikonur Cosmodrome,LEO,Success,287,0,0
SL005471,2003-09-09,2003,9,Quiet Middle,USA,USAF,Titan III,Kennedy Space Center LC-39A,TLI,Failure,4448,0,0
SL000564,2003-09-12,2003,9,Quiet Middle,USA,Army,Jupiter-C,Mahia Peninsula LC-1,SSO,Success,1,0,0
SL001662,2003-09-17,2003,9,Quiet Middle,Europe,CNES,Diamant,Kourou ELA-4 (Ariane 6),LEO,Success,10,0,0
SL000460,2003-09-20,2003,9,Quiet Middle,Europe,CNES,Ariane 1,Kourou ELA-4 (Ariane 6),GEO,Success,297,0,0
SL006099,2003-10-04,2003,10,Quiet Middle,Others,Yuzhnoye,Zenit-2,Tanegashima Space Center,ISS,Failure,4563,0,0
SL003286,2003-10-04,2003,10,Quiet Middle,Europe,CNES,Diamant,Guiana Space Centre ELA-3,LEO,Success,22,0,0
SL001498,2003-10-12,2003,10,Quiet Middle,Japan,JAXA,H-IIA,Uchinoura Space Center,GEO,Success,4989,0,0
SL003040,2003-10-23,2003,10,Quiet Middle,USA,NASA,Saturn IB,Vandenberg SFB SLC-4E,LEO,Success,5597,0,0
SL000329,2003-10-24,2003,10,Quiet Middle,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,LEO,Success,4410,0,0
SL006838,2003-11-25,2003,11,Quiet Middle,Europe,Arianespace,Ariane 5 ECA,Kourou ELS (Vega),SSO,Success,4127,0,0
